"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
308,2,580,8,8,1,43,1,1,2,7308300000,128,126,33,0,91753,32,0,0,0,0
308,2,580,8,8,1,43,1,1,2,7308400000,51,50,33,0,57346,20,0,0,0,0
308,2,580,8,8,1,43,1,1,2,4413000000,2885,2842,67,1,1164120,406,0,0,0,0
308,2,580,8,8,1,43,1,1,2,7318290000,105,103,33,0,1178456,411,0,0,0,0
308,2,580,8,8,1,43,1,1,2,7308901000,25,25,33,0,37275,13,0,0,0,0
308,2,580,68,8,1,43,1,1,2,8417809000,2400,1860,11,1,28242807,9850,900,0,0,0
308,2,850,8,8,3,169,1,1,2,3808309000,4600,4312,33,0,180877255,63083,600,317,0,0
308,2,47,8,8,1,580,1,1,2,7007190000,475,450,82,2,1465185,511,0,0,0,0
308,2,47,8,8,1,580,1,1,2,7003200000,3883,3680,82,12,9069238,3163,0,0,0,0
308,2,47,8,8,1,580,1,1,2,2309902000,16335,15480,33,0,3328924,1161,0,0,0,0
308,2,47,8,8,1,580,1,1,2,1214900000,3693,3500,33,0,398553,139,0,0,0,0
308,2,47,8,8,1,580,1,1,2,7607110000,76,72,33,0,131895,46,0,0,0,0
308,2,47,8,8,1,580,1,1,2,4403990000,2955,2800,67,23,43009,15,0,0,0,0
308,2,47,8,8,1,580,1,1,2,9403500000,1097,1040,11,8,1903881,664,0,0,0,0
308,2,47,8,8,1,580,1,1,2,9403600000,266,252,11,14,521847,182,0,0,0,0
308,2,47,8,8,1,580,1,1,2,3209900000,32,30,33,0,215047,75,0,0,0,0
308,2,47,8,8,1,580,1,1,2,4421909000,188,178,11,100,1946890,679,0,0,0,0
308,2,47,25,8,1,580,1,1,1,7010904000,11609,9608,11,80064,31167442,10870,816,13,0,10786
308,2,47,25,8,1,580,1,1,1,7010903000,11609,10169,11,47520,25831416,9009,864,10,0,8920
308,2,239,8,8,1,580,1,1,1,8418500000,14350,11650,11,115,87498222,30516,2944,0,0,22381
308,2,850,17,8,1,580,1,1,1,6811200000,7174,6950,82,614,8621941,3007,0,0,0,2520
308,2,850,17,8,1,580,1,1,1,6811100000,47248,45773,82,3772,31540190,11000,0,0,0,8240
308,2,850,17,8,1,580,1,1,1,3208200000,40,39,33,0,223649,78,0,0,0,70
308,2,589,8,8,1,589,1,1,1,7210410000,87125,85735,33,0,164702872,57442,0,0,0,44005
308,2,196,8,8,1,43,1,1,1,7209181000,2351865,2339210,33,0,2555042119,891100,44686,0,0,472729
308,2,196,8,8,1,43,1,1,1,7209160000,868247,863575,33,0,889654139,310277,16497,0,0,154025
308,2,196,8,8,1,43,1,1,1,7209170000,200343,199265,33,0,211187378,73654,3807,0,0,37852
308,2,249,8,8,1,580,1,1,2,2202100000,14658,12870,61,12870,23497442,8195,0,0,0,0
308,2,249,8,8,1,580,1,1,2,2202900000,2904,2550,61,2550,4266528,1488,0,0,0,0
308,2,850,8,8,1,43,1,1,1,8415823000,10380,10380,11,126,131952686,46020,0,0,650,10000
308,2,573,8,8,1,43,1,1,2,6306910000,6754,6467,11,2912,134243651,46819,2200,0,0,0
308,2,493,8,8,1,43,1,1,1,7605210000,12152,12020,33,0,64078197,22348,730,0,0,3930
