"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
302,6,589,1,1,1,169,1,1,2,2710192100,16848111,16848111,67,18223,14979659301,5074651,0,0,0,0
302,6,611,1,1,1,169,1,1,2,2710192200,105896524,105896524,67,102714,63207127318,21412644,0,0,0,0
302,6,249,1,1,1,169,1,1,2,2710192200,47425923,47425923,67,46001,28850641312,9773716,0,0,0,0
302,6,196,1,1,1,169,1,1,2,2710111900,25976765,25976765,67,35375,27876356304,9443658,0,0,0,0
302,6,589,1,1,1,169,1,1,2,2710191900,14024515,14024515,67,17216,14163248621,4798076,0,0,0,0
302,6,196,1,1,1,169,1,1,2,2710191900,8455458,8455458,67,10379,8918670104,3021373,0,0,0,0
302,6,815,1,1,1,169,1,1,2,2709000000,49666155,49666155,67,53721,33354710326,11299557,0,0,0,0
302,6,249,1,1,1,169,1,1,2,2709000000,916187937,916187937,67,990980,581000000000,196689088,0,0,0,0
302,7,196,2,2,1,169,1,1,2,2101110000,18499,18346,33,0,209579108,70999,0,0,0,0
302,6,249,25,25,1,43,1,1,2,6907900000,37494,36974,82,1223,20028370,6785,0,0,0,0
302,6,249,25,25,1,43,1,1,2,6802210000,2490,2430,82,118,9372156,3175,0,0,0,0
302,6,249,25,25,1,43,1,1,1,6908900000,107683,106083,82,6075,70664577,23939,0,0,0,23939
302,6,249,25,25,1,580,1,1,2,6907900000,39636,39096,82,1609,21486589,7279,0,0,0,0
302,6,850,13,13,1,434,1,1,1,3920200090,26051,23102,33,0,133698595,45293,810,100,0,16156
302,6,239,13,13,3,169,1,1,1,3916200000,4696,4417,33,0,44333986,15019,0,0,0,13476
302,6,815,13,13,1,23,1,1,1,3904102000,106420,105940,33,0,192148375,65094,6000,0,0,23798
302,6,628,13,13,1,23,1,1,1,3924109000,1423,1332,11,1332,9295407,3149,187,4,0,797
302,6,47,13,13,1,43,1,1,1,3924109000,2366,2136,11,2136,21699123,7351,0,0,0,3152
302,6,589,13,13,1,43,1,1,1,3920430000,1137,877,33,0,4268390,1446,0,62,2,507
302,6,589,13,13,1,43,1,1,1,3924109000,6213,4793,11,4793,54125305,18336,0,788,23,7897
302,6,249,13,13,1,23,1,1,1,3904101000,148847,144018,33,0,368784725,124933,10387,0,0,55795
302,6,249,13,13,1,23,1,1,1,3904301000,6320,6000,33,0,8855580,3000,413,0,0,1265
302,6,317,25,25,1,43,1,1,1,3206190000,15572,15000,33,0,70401861,23850,878,24,0,11121
302,6,317,25,25,1,43,1,1,1,3206491000,5190,5000,33,0,35274727,11950,293,11,0,11950
302,6,741,13,13,4,169,1,1,2,4103200000,542,535,33,0,58446828,19800,0,0,0,0
302,6,196,13,13,1,267,1,1,1,3808101900,354,324,33,0,5065392,1716,0,0,0,870
302,6,611,13,13,1,267,1,1,1,3903190000,19380,19380,33,0,48912320,16570,900,0,0,6297
302,6,317,13,13,1,23,1,1,1,3808309000,10603,9508,33,0,82534006,27960,0,0,0,6868
302,6,317,13,13,1,23,1,1,1,3808101900,6017,5396,33,0,92774008,31429,0,0,0,15975
302,6,196,13,13,1,267,1,1,1,3808309000,18086,17885,33,0,82888229,28080,0,0,0,3889
302,6,196,13,13,1,434,1,1,1,2803000000,19250,18700,33,0,35735217,12106,800,0,0,11846
302,6,589,13,13,1,434,1,1,1,3920200090,99009,84903,33,0,521348658,176617,3751,556,0,118035
302,6,196,13,13,1,169,1,1,1,4418200000,3063,3000,11,325,29255884,9911,443,56,0,9911
302,6,196,13,13,1,169,1,1,1,4409102000,1777,1740,67,30,1428700,484,257,3,0,484
302,6,580,13,13,1,169,1,1,1,4418200000,9076,9000,11,447,48333756,16374,0,0,0,16374
302,6,580,13,13,1,169,1,1,1,4409102000,2874,2850,67,38,1461171,495,0,0,0,495
302,6,850,13,13,3,69,1,1,1,3924109000,4892,4217,11,4217,25436177,8617,2444,10,0,3772
302,6,850,13,13,3,169,1,1,1,3925900000,28,26,11,7,153497,52,26,0,0,35
302,6,580,13,13,1,169,1,1,2,8903920000,3300,3300,11,1,175972182,59614,0,0,0,0
302,6,105,25,25,1,472,1,1,1,7007110000,12370,10412,11,1459,54302417,18396,991,0,0,16189
302,6,105,25,25,1,472,1,1,1,7007210000,8840,7441,11,1043,61407544,20803,709,0,0,11234
302,6,249,25,25,1,221,1,1,1,7007190000,13620,12102,82,807,31576047,10697,1100,364,0,9199
302,6,105,13,13,1,105,1,1,1,3903190000,100500,100000,33,0,265667400,90000,3400,0,0,36207
302,6,391,13,13,1,267,1,1,1,3903190000,166640,166640,33,0,386118046,130805,5850,0,0,52585
302,6,850,13,13,3,169,1,1,1,3920200090,24910,23710,33,0,136045324,46088,1230,102,0,27390
302,6,249,13,13,1,221,1,1,1,306139010,15593,10060,33,0,148826877,50418,0,0,0,50418
302,6,249,13,13,1,221,1,1,1,306139020,19328,12900,33,0,438637540,148597,0,0,0,148597
302,6,249,13,13,1,221,1,1,1,306110000,4301,2872,33,0,296174873,100335,0,0,0,100335
302,6,211,13,13,1,434,1,1,1,3903190000,73402,73000,33,0,111890253,37905,2020,0,0,15221
302,6,105,13,13,1,43,1,1,2,2803000000,619850,602800,33,0,781543309,264763,26350,0,0,0
302,6,589,13,13,1,23,1,1,2,2803000000,64350,62700,33,0,114839161,38904,2700,0,0,0
302,6,211,13,13,1,434,1,1,2,2603000000,93500,91300,33,0,144983556,49116,4000,0,0,0
302,6,850,13,13,3,169,1,1,1,3924109000,6685,6248,11,6248,38669365,13100,4888,16,0,3233
302,6,647,13,13,1,538,1,1,1,2523100000,5407930,5407930,33,0,542758498,183870,0,0,0,172567
302,6,245,13,13,1,23,1,1,1,306139020,5061,4338,33,0,127360952,43146,0,0,0,43146
302,6,916,76,76,3,69,1,1,2,803001100,106772,106772,33,0,19916199,6747,0,0,0,0
302,6,317,13,13,1,23,1,1,1,2803000000,38500,37400,33,0,68834423,23319,2560,0,0,22818
302,6,589,13,13,1,23,1,1,1,3921900000,13890,13034,33,0,91923873,31141,650,68,0,17123
302,6,249,13,13,1,23,1,1,1,2803000000,426250,416600,33,0,462600740,156715,20580,313,0,153349
302,6,196,13,13,1,386,1,1,2,2803000000,120450,117700,33,0,207258946,70213,4800,0,0,0
302,6,589,13,13,1,43,1,1,2,2803000000,81400,79200,33,0,154884094,52470,3400,0,0,0
302,6,317,13,13,1,301,1,1,1,2803000000,40700,39600,33,0,77442047,26235,2560,0,0,25671
302,6,105,13,13,1,573,1,1,1,2803000000,578600,562100,33,0,703307212,238259,25500,0,0,233141
302,6,249,13,13,1,386,1,1,2,1703100000,1116,1080,33,0,5903720,2000,0,0,0,0
302,6,493,25,25,1,23,1,1,2,7326900090,723,550,11,61,9587641,3248,0,0,232,0
302,6,493,25,25,1,23,1,1,2,8419399000,2366,1800,11,2,193317311,65490,0,0,4674,0
302,6,493,25,25,1,23,1,1,2,8716809000,170,129,11,3,6133965,2078,0,0,148,0
302,6,493,25,25,1,23,1,1,2,8479899000,7158,5445,11,1,4805628,1628,0,0,116,0
302,6,493,25,25,1,23,1,1,2,8422309000,1183,900,11,1,107167277,36305,0,0,2591,0
302,6,493,25,25,1,23,1,1,2,8421399000,526,400,11,1,16586501,5619,0,0,401,0
302,6,493,25,25,1,23,1,1,2,8479820000,644,490,11,1,1475930,500,0,0,36,0
302,6,317,8,8,1,23,1,1,1,3808202000,2153,1962,33,0,23352165,7911,182,24,0,5933
302,6,317,8,8,1,23,1,1,1,3808201000,1163,1008,33,0,42270636,14320,218,44,0,11599
302,6,345,8,8,1,434,1,1,2,3808109990,640,543,33,0,43920725,14879,435,46,0,0
302,6,239,8,8,1,169,1,1,1,3808309000,17280,15552,33,0,116468588,39456,455,0,0,22847
302,6,239,8,8,1,221,1,1,1,3808201000,23106,21372,33,0,182879534,61954,1210,0,0,57084
302,6,239,8,8,1,221,1,1,2,3808109990,460,390,33,0,23898259,8096,100,0,0,0
