"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
309,6,744,2,2,1,169,1,1,2,2101110000,3234,3208,33,0,76699200,27006,0,0,0,0
309,6,764,2,2,1,169,1,1,2,901110000,452298,448560,33,0,1833626650,645625,0,0,0,0
309,6,767,2,2,1,169,1,1,2,2101110000,512,508,33,0,29264184,10304,0,0,0,0
309,6,767,2,2,1,169,1,1,2,901110000,19299,19140,33,0,68914541,24265,0,0,0,0
309,6,850,2,2,1,169,1,1,2,2101110000,5073,5031,33,0,158459424,55794,0,0,0,0
309,6,850,2,2,1,169,1,1,2,901212000,24251,24050,33,0,131126494,46170,0,0,0,0
309,37,239,2,2,3,169,1,1,2,2101110000,6771,6715,33,0,197760451,69632,0,0,0,0
309,19,23,2,2,1,169,1,1,2,901110000,40535,40200,33,0,205334944,72299,0,0,0,0
309,19,87,2,2,1,169,1,1,2,901110000,213626,211860,33,0,809402919,284993,0,0,0,0
309,19,249,2,2,1,169,1,1,2,901110000,283564,281220,33,0,991179400,348997,0,0,0,0
309,19,271,2,2,1,169,1,1,2,901110000,147560,146340,33,0,546067862,192272,0,0,0,0
309,19,275,2,2,1,169,1,1,2,901110000,38841,38520,33,0,147008221,51762,0,0,0,0
309,19,399,2,2,1,169,1,1,2,901110000,259485,257340,33,0,1188136108,418346,0,0,0,0
309,19,538,2,2,1,169,1,1,2,901110000,42169,41820,33,0,157130266,55326,0,0,0,0
309,19,628,2,2,1,169,1,1,2,901110000,331843,329100,33,0,1268879582,446776,0,0,0,0
309,19,764,2,2,1,169,1,1,2,901110000,243573,241560,33,0,911870166,321072,0,0,0,0
309,6,580,1,1,1,169,1,1,2,2711130000,3182609,3182609,67,5552,2331870405,821058,0,0,0,0
309,6,647,1,1,1,169,1,1,2,2711130000,1047928,1047928,67,1828,788687376,277699,0,0,0,0
309,6,647,1,1,1,169,1,1,2,2709000000,101665053,101665053,67,109964,52056079087,18329089,0,0,0,0
309,6,647,1,1,1,169,1,1,2,2710192100,13244847,13244847,67,14326,7763247917,2733461,0,0,0,0
309,6,249,1,1,1,169,1,1,2,2710192100,11880981,11880981,67,12851,7029135518,2474978,0,0,0,0
309,6,249,1,1,1,169,1,1,2,2710192200,241376609,241376609,67,234123,89227974833,31417416,0,0,0,0
309,6,647,1,1,1,169,1,1,2,2710111200,48097531,48097531,67,65498,41075878235,14462930,0,0,0,0
309,6,647,1,1,1,169,1,1,2,2711190000,1490558,1490558,67,2030,717443969,252614,0,0,0,0
309,6,249,1,1,1,169,1,1,2,2710191900,27380276,27380276,67,33610,18885819140,6649749,0,0,0,0
309,6,647,1,1,1,169,1,1,2,2710191900,3905658,3905658,67,4794,2746118793,966916,0,0,0,0
309,6,249,1,1,1,169,1,1,2,2710119900,48997757,48997757,67,65754,33444915564,11776047,0,0,0,0
309,6,249,1,1,1,169,1,1,2,2709000000,776050632,776050632,67,839403,405000000000,142744936,0,0,0,0
309,47,196,2,2,4,169,1,1,2,901211000,610,605,33,0,3462058,1219,0,0,0,0
309,47,196,2,2,4,169,1,1,2,901212000,610,605,33,0,14555410,5125,0,0,0,0
309,47,196,2,2,4,169,1,1,2,2101110000,1233,1223,33,0,22161144,7803,0,0,0,0
309,7,196,2,2,1,169,1,1,2,2101110000,31995,31731,33,0,358375495,126185,0,0,0,0
309,39,196,2,2,1,169,1,1,2,2101110000,2769,2746,33,0,71723380,25254,0,0,0,0
309,6,196,25,25,1,434,1,1,2,8708391000,5286,5141,11,452,21942458,7726,0,0,0,0
309,6,196,25,25,1,434,1,1,2,8708395000,174,169,11,56,1366078,481,0,0,0,0
309,6,242,5,13,1,43,1,1,1,9021210000,3,3,11,2040,1874453,660,0,0,0,647
309,6,242,5,13,1,43,1,1,1,3906100000,1025,989,33,0,12337308,4344,0,0,0,3731
309,6,242,5,13,1,43,1,1,1,3006401000,11,11,33,0,3206450,1129,0,0,0,797
309,6,249,25,25,1,221,1,1,2,6907900000,11811,11651,82,463,6634427,2336,0,0,0,0
309,6,249,25,25,1,221,1,1,1,6908900000,90792,89432,82,5072,60104613,21163,0,0,0,21163
309,6,391,25,25,1,43,1,1,1,6908900000,27160,26760,82,1728,8832649,3110,0,0,0,3110
309,6,249,25,25,1,77,1,1,1,6908900000,45290,44550,82,2867,32572878,11469,0,0,0,11469
309,6,249,25,25,1,580,1,1,1,6908900000,148865,146565,82,8320,93830563,33038,0,0,0,33038
309,6,580,25,25,1,580,1,1,1,6908900000,50080,49280,82,2816,23992996,8448,0,0,0,8448
309,6,249,25,25,1,580,1,1,2,6907900000,85679,82859,82,2522,41584452,14642,0,0,0,0
309,6,823,25,25,1,43,1,1,1,6908900000,20232,19712,82,1126,10556577,3717,2911,0,0,3717
309,6,249,25,25,1,43,1,1,2,6907900000,42346,41786,82,1761,22950686,8081,0,0,0,0
309,6,249,25,25,1,43,1,1,1,6908900000,86632,85272,82,4787,50982276,17951,0,0,0,17951
309,6,715,25,25,1,221,1,1,1,6908900000,54320,53520,82,34560,29445949,10368,0,0,0,10368
309,6,493,25,25,1,434,1,1,2,6907900000,26990,26650,82,1066,15864687,5586,0,0,0,0
309,6,345,25,25,1,434,1,1,2,6907900000,27028,26648,82,969,17034800,5998,0,0,0,0
309,6,345,25,25,1,434,1,2,1,6908900000,82632,81312,82,4646,40908512,14404,0,0,0,14404
309,6,345,25,25,1,434,1,1,1,6908900000,110176,108416,82,6195,54543736,19205,0,0,0,19205
309,6,196,25,25,1,434,1,1,1,6908900000,82632,81312,82,4646,26395704,9294,0,0,0,9294
309,6,249,25,25,1,77,1,1,2,6907900000,16349,16091,82,382,8227712,2897,0,0,0,0
309,6,249,25,25,1,77,1,1,2,6802210000,157,155,82,6,374891,132,0,0,0,0
309,6,196,5,5,1,23,1,1,2,6403590000,100,90,19,86,6236816,2196,0,0,0,0
309,6,196,5,5,1,23,1,1,2,4202220000,1,1,11,1,45441,16,0,0,0,0
309,6,196,5,5,1,23,1,1,2,4202310000,3,3,11,28,1067870,376,0,0,0,0
309,6,196,5,5,1,23,1,1,2,4203300000,81,74,11,238,5151905,1814,0,0,0,0
309,6,196,5,5,1,23,1,1,2,4205000000,0,0,11,4,42601,15,0,0,0,0
309,6,647,25,25,1,23,1,1,1,3917400000,9528,8846,33,0,50286456,17706,750,29,0,15485
309,6,245,5,5,1,47,1,1,2,2106902000,195,162,33,0,1312117,462,0,0,0,0
309,6,317,13,13,1,23,1,1,1,3808109990,475,443,33,0,6114692,2153,0,0,0,975
309,6,317,13,13,1,23,1,1,1,3808301000,1510,1409,33,0,10877506,3830,0,0,0,840
309,6,317,13,13,1,23,1,1,1,3808309000,7322,6738,33,0,47713344,16800,0,0,0,6460
309,6,647,76,76,1,23,1,1,1,4810131900,24793,24793,33,0,47880909,16859,0,0,0,16859
309,6,850,13,13,3,169,1,1,2,3808101900,360,311,33,0,42601200,15000,450,34,0,0
309,6,850,13,13,3,169,1,1,1,3808109990,5232,4797,33,0,206570379,72734,300,161,0,15073
309,6,850,13,13,3,169,1,1,1,3808101900,13054,11684,33,0,109638448,38604,1000,87,0,18121
309,6,850,13,13,3,169,1,1,1,3808309000,84736,80036,33,0,790394264,278300,9580,633,0,21254
309,6,850,25,25,4,169,1,1,2,8802110000,1739,1739,11,1,56801600,20000,0,0,0,0
309,6,239,13,13,3,169,1,1,1,3904210000,62016,60000,33,0,186763661,65760,4740,0,0,30329
309,6,580,13,13,1,434,1,1,1,3808301000,676,618,33,0,49971208,17595,363,39,0,7093
309,6,580,13,13,1,434,1,1,1,3808309000,451,412,33,0,34663176,12205,242,27,0,4921
309,6,850,13,13,3,169,1,1,1,3808301000,50728,45053,33,0,762348474,268425,5950,603,0,95429
309,6,850,13,13,3,169,1,1,2,2905320000,32380,32380,33,0,87454583,30793,0,0,0,0
309,6,823,70,70,1,705,1,1,1,2523290000,1105020,1100450,33,0,150308394,52924,0,0,0,46330
309,6,242,13,13,4,580,1,1,1,3916200000,164,153,33,0,1604645,565,385,0,100,334
309,6,850,13,13,3,169,1,1,2,7616999000,94,88,33,0,3470578,1222,6,2,0,0
309,6,850,13,13,3,169,1,1,2,3402909090,164,160,33,0,6452662,2272,13,3,0,0
309,6,850,13,13,3,169,1,1,1,3904102000,64114,63000,33,0,105028998,36981,3339,0,0,13147
309,6,850,13,13,3,169,1,1,1,3904220000,1550,1500,33,0,5739802,2021,80,0,0,412
309,6,850,13,13,3,169,1,1,1,9403900000,471,400,11,158,3785826,1333,44,3,0,1301
309,6,850,13,13,3,169,1,1,2,9403900000,162,138,11,40,1391639,490,16,1,0,0
309,6,850,13,13,3,169,1,1,2,4805911000,18579,18206,33,0,147661440,51992,1607,75,0,0
309,6,850,13,13,3,169,1,1,2,3824909990,101,100,33,0,2002256,705,10,1,0,0
309,6,850,13,13,3,169,1,1,1,3921900000,61787,57824,33,0,370724163,130533,3828,181,0,73859
309,6,850,13,13,3,169,1,1,1,4411290000,6072,5862,67,432,11593207,4082,413,6,0,3119
309,6,493,25,25,1,90,1,1,2,4202220000,6861,6678,11,28910,545207318,191969,0,0,0,0
309,6,850,25,25,1,23,1,1,1,3920490000,5161,3672,33,0,36404145,12818,479,0,0,10038
309,6,611,13,13,4,169,1,1,1,3921900000,5,2,33,0,19881,7,170,0,0,4
309,6,386,13,13,1,23,1,1,1,3920200090,40576,36370,33,0,172418417,60709,3150,191,0,33023
309,6,249,13,13,1,434,1,1,1,3920100000,3687,3450,33,0,19886240,7002,439,14,0,2306
309,6,850,13,13,3,169,1,1,2,2710191900,26460,26460,67,33,79431357,27968,2381,0,0,0
309,6,215,13,13,1,628,1,1,2,7602000000,19000,18954,33,0,67684787,23832,0,0,0,0
309,6,245,13,13,1,101,1,1,1,3902300000,101340,99000,33,0,202707870,71374,2800,86,4167,20006
309,6,386,13,13,1,580,1,1,1,3902300000,228015,222750,33,0,471862252,166144,6300,197,6275,42620
309,6,589,13,13,1,301,1,1,2,2803000000,21400,20900,33,0,37358412,13154,800,0,0,0
309,6,386,25,25,1,386,1,1,1,7312109000,117201,102594,33,0,412589782,145274,5435,0,0,124209
309,6,245,54,54,1,386,1,1,2,4409202000,21406,21406,67,36,52143869,18360,0,0,0,0
309,6,245,13,13,1,580,1,1,1,3902100000,126675,123750,33,0,243605022,85774,3500,101,2333,14041
309,6,249,76,13,1,221,1,1,2,4901990090,44782,43484,11,60495,225331947,79340,4900,585,3800,0
309,6,249,5,25,1,43,1,1,1,7010903000,139709,129444,11,570240,96946131,34135,0,0,0,33003
309,6,589,13,13,1,47,1,1,1,3902100000,26590,26000,33,0,50752230,17870,850,0,0,2925
309,6,97,13,13,1,580,1,1,1,3808201000,5030,4200,33,0,119283360,42000,0,0,0,23618
309,6,589,13,13,1,301,1,1,1,3902300000,132950,130000,33,0,272218828,95849,4250,0,0,26866
309,6,239,13,13,1,580,1,1,1,3808209090,4446,3960,33,0,264297845,93060,0,0,0,9718
309,6,589,13,13,1,538,1,1,1,3921900000,15460,14555,33,0,125298649,44118,600,61,0,26295
309,6,647,13,13,1,221,1,1,1,3902100000,26590,26000,33,0,53396344,18801,700,0,0,3078
309,6,916,8,13,3,169,1,1,1,3923290000,1242,1180,11,117500,40011047,14088,0,0,0,14088
309,6,647,5,5,1,23,1,1,2,4016930000,4188,3695,11,537,26764914,9424,790,47,0,0
309,6,647,5,5,1,23,1,1,2,4901910000,4224,4075,11,21653,34362128,12099,0,0,56,0
309,6,647,5,5,1,23,1,1,2,4901990090,7929,7649,11,16229,64486856,22706,0,0,104,0
309,6,647,5,13,1,221,1,1,1,2821101000,2980,2950,33,0,8713365,3068,410,0,0,3068
309,6,647,25,25,1,221,1,1,2,8481300000,127,102,11,10,920186,324,36,0,10,0
309,6,647,25,25,1,221,1,1,2,8413200000,252,202,11,11,2817359,992,71,0,30,0
309,6,647,25,25,1,221,1,1,2,7307990000,195,156,33,0,1894333,667,55,0,20,0
309,6,647,25,25,1,221,1,1,2,8481809000,279,224,11,10,2095979,738,79,0,22,0
309,6,245,5,13,1,573,1,1,1,3206410000,21816,21600,33,0,74890070,26369,0,0,0,20356
309,6,845,5,13,1,573,1,1,1,3206200000,4545,4500,33,0,23132452,8145,386,0,0,4480
309,6,845,5,13,1,573,1,1,1,2819901000,5555,5500,33,0,41345885,14558,471,0,0,11191
309,6,845,5,13,1,573,1,1,1,2841200000,505,500,33,0,2840080,1000,43,0,0,791
309,6,845,5,13,1,573,1,1,1,2821101000,7070,7000,33,0,14257202,5020,0,0,0,5020
309,6,573,23,23,1,434,1,1,2,7503000000,153270,153270,33,0,1191237475,419438,0,0,0,0
309,6,63,5,13,1,573,1,1,1,3206410000,2110,2010,33,0,13129690,4623,0,0,0,3569
309,6,850,13,13,1,628,1,1,1,3902100000,102344,100000,33,0,262230268,92332,4560,108,0,15116
309,6,589,13,13,1,467,1,1,1,3808201000,955,752,33,0,113446996,39945,0,0,0,3131
309,6,275,13,13,1,90,1,1,2,2004900000,19200,15200,33,0,90882560,32000,0,0,0,0
309,6,850,25,25,1,863,1,1,2,6802910000,14950,14697,82,262,30641623,10789,553,0,0,0
309,6,850,25,25,1,863,1,1,2,6802930000,5708,5612,82,100,10559417,3718,211,0,0,0
309,6,215,13,13,1,573,1,1,2,7602000000,25970,25926,33,0,79846009,28114,1035,0,0,0
309,6,770,25,25,1,434,1,1,1,1516200000,19659,19165,33,0,32263309,11360,1305,10,0,11182
309,6,47,25,25,1,434,1,1,1,1517100000,13930,13541,33,0,24808099,8735,850,8,0,8143
309,6,47,25,25,1,434,1,1,1,1516200000,7466,7257,33,0,12036259,4238,455,4,0,4168
309,6,83,5,5,1,23,1,1,1,3506910000,12304,11340,33,0,96207710,33875,1340,0,0,18970
309,6,249,13,13,1,434,1,1,1,2803000000,17575,17100,33,0,34041199,11986,800,0,0,6227
309,6,317,13,13,1,43,1,1,2,2803000000,625,600,33,0,1303597,459,0,0,0,0
309,6,211,13,13,1,23,1,1,1,2803000000,21360,20860,33,0,37883827,13339,800,0,0,13052
309,6,317,13,13,4,169,1,1,2,306299000,530,510,33,0,5648919,1989,459,0,0,0
309,6,317,13,13,4,169,1,1,2,305100000,94,90,33,0,1763690,621,81,0,0,0
309,6,589,13,13,1,580,1,1,2,2803000000,21200,20700,33,0,37125526,13072,800,0,0,0
309,6,580,13,13,1,221,1,1,1,3902300000,24582,24000,33,0,48054154,16920,1080,0,0,3572
309,6,589,13,13,1,741,1,1,1,3902100000,132950,130000,33,0,251543046,88569,4250,0,0,14499
309,6,589,13,13,1,741,1,1,1,3902300000,159540,156000,33,0,333308949,117359,5100,0,0,27355
309,6,589,13,13,1,467,1,1,1,3902300000,53180,52000,33,0,120703400,42500,1700,0,0,11913
309,6,249,13,13,1,177,1,1,1,3920200090,11778,10398,33,0,61334368,21596,0,0,0,20732
309,6,249,25,13,1,47,1,1,1,6905900000,3436,3388,11,5535,9474507,3336,96,8,0,3336
309,6,249,25,13,1,47,1,1,1,6905100000,489602,482700,11,162700,214073870,75376,13739,177,0,75376
309,6,493,5,13,1,221,1,1,1,3206200000,9090,9000,33,0,50383019,17740,450,0,0,9759
309,6,647,25,25,1,23,1,1,1,3923309090,4323,3600,11,200000,42033184,14800,1100,0,0,13939
309,6,850,76,13,1,275,1,1,1,4820200000,201853,181670,11,706906,732896845,258055,6000,851,12867,224157
309,6,239,8,13,1,580,1,1,2,7606921000,9149,8799,33,0,64972510,22877,571,0,0,0
309,6,850,5,5,1,434,1,1,1,3907600000,26088,25992,33,0,83495512,29399,700,0,0,7982
309,6,239,8,13,1,580,1,1,2,7607110000,3834,2871,33,0,28670608,10095,195,0,0,0
309,6,196,66,66,1,43,1,1,1,4818400000,4178,3453,33,0,37176647,13090,0,0,0,11866
309,6,196,25,25,1,221,1,1,2,7220110000,131,112,33,0,184605,65,0,0,0,0
309,6,196,25,25,1,221,1,1,2,7318159000,81,69,33,0,213006,75,0,0,0,0
309,6,196,25,25,1,221,1,1,2,7318151000,75,64,33,0,213006,75,0,0,0,0
309,6,196,25,25,1,221,1,1,2,2821101000,11,9,33,0,56802,20,0,0,0,0
309,6,196,25,25,1,221,1,1,2,3910009000,4,3,33,0,102243,36,0,0,0,0
309,6,196,25,25,1,221,1,1,2,3910001000,50,43,33,0,255607,90,0,0,0,0
309,6,149,11,25,1,23,1,1,1,5606000000,4841,3141,33,0,154773000,54496,0,0,0,24523
309,6,249,25,25,1,434,1,1,2,4202111000,1921,1559,11,682,60397141,21266,0,0,0,0
309,6,580,66,66,1,221,1,1,1,4818200000,4134,3867,33,0,19911801,7011,0,0,0,5763
309,6,399,5,5,1,221,1,1,1,4811909000,39114,38798,33,0,201327591,70888,0,0,0,49881
309,6,493,17,17,1,43,1,1,2,7320900000,160,126,33,0,13035967,4590,160,13,0,0
309,6,249,25,25,1,573,1,1,1,9603909000,2710,2527,11,7920,15949889,5616,0,0,0,5339
309,6,249,25,25,1,573,1,1,2,9603909000,4142,3730,11,14880,29008577,10214,0,0,0,0
309,6,249,25,25,1,573,1,1,2,6805300000,190,171,33,0,2780438,979,0,0,0,0
309,6,249,25,25,1,573,1,1,2,6805100000,106,95,33,0,1226915,432,0,0,0,0
309,6,249,25,25,1,573,1,1,2,4417009000,4331,3900,11,13392,7489291,2637,0,0,0,0
309,6,611,76,76,1,580,1,1,2,6101200000,73,54,11,54,298208,105,0,0,0,0
309,6,611,76,76,1,580,1,1,2,6307909000,565,419,11,184,641858,226,0,0,0,0
309,6,611,76,76,1,580,1,1,2,6109100000,24,18,11,36,355010,125,0,0,0,0
309,6,611,76,76,1,580,1,1,2,6505900000,12,9,11,25,116443,41,0,0,0,0
